StationCode,Lat,Lon,WaterLevel_m_bgl,Datetime
550943,28.97514,77.77125,21.6,Post-monsoon_2022
550913,29.00448,77.77578,20.6,Post-monsoon_2022
550935,28.98113,77.8162,20.9,Post-monsoon_2022
550934,28.93809,77.82403,23.8,Post-monsoon_2022
550936,28.93209,77.82232,20.9,Post-monsoon_2022
550942,28.89096,77.83034,21.4,Post-monsoon_2022
550906,29.03642,77.80054,17.87,Post-monsoon_2022
550937,28.92579,77.79593,25.85,Post-monsoon_2022
550938,28.92771,77.79151,23.74,Post-monsoon_2022
550929,29.00099,77.83069,17.73,Post-monsoon_2022
550930,29.00048,77.83425,17.73,Post-monsoon_2022
550927,28.96844,77.7915,20.84,Post-monsoon_2022
550909,28.94688,77.80897,21.95,Post-monsoon_2022
550931,28.97068,77.82023,22.08,Post-monsoon_2022
580255,29.36791,77.45228,30.0,Post-monsoon_2022
550917,28.92166,77.81552,22.3,Post-monsoon_2022
580211,29.257,77.565,21.15,Post-monsoon_2022
580248,29.32945,77.46277,28.0,Post-monsoon_2022
580260,29.27908,77.33796,26.26,Post-monsoon_2022
580246,29.33155,77.42713,33.8,Post-monsoon_2022
580253,29.36371,77.46602,27.3,Post-monsoon_2022
580213,29.33118,77.38279,31.05,Post-monsoon_2022
580236,29.30099,77.39347,30.2,Post-monsoon_2022
580242,29.26953,77.33158,25.03,Post-monsoon_2022
580239,29.31986,77.3668,30.5,Post-monsoon_2022
580223,29.26565,77.48535,27.7,Post-monsoon_2022
580218,29.24962,77.46302,27.9,Post-monsoon_2022
580257,29.24977,77.35828,34.0,Post-monsoon_2022
580233,29.29916,77.4984,20.7,Post-monsoon_2022
580249,29.32329,77.49112,22.1,Post-monsoon_2022
580222,29.25598,77.47965,28.5,Post-monsoon_2022
580252,29.35583,77.48463,22.8,Post-monsoon_2022
580227,29.21262,77.5158,19.0,Post-monsoon_2022
580212,29.26021,77.56211,12.43,Post-monsoon_2022
550910,29.06405,77.7972,17.8,Post-monsoon_2022
W272503075490001,27.4175,75.8167,54.16,Post-monsoon_2022
510208,25.13444,79.77333,6.35,Post-monsoon_2022
510226,25.22122,79.75817,5.75,Post-monsoon_2022
400104,25.16264,78.47427,3.83,Post-monsoon_2022
400105,25.23668,78.48107,3.24,Post-monsoon_2022
W251418078290001,25.23833,78.48333,2.89,Post-monsoon_2022
400126,25.46,78.4764,1.0,Post-monsoon_2022
400102,25.43376,78.41873,4.41,Post-monsoon_2022
400124,25.43583,78.39194,2.8,Post-monsoon_2022
400129,25.40551,78.52825,1.12,Post-monsoon_2022
400132,25.40778,78.34778,4.75,Post-monsoon_2022
400131,25.4675,78.45333,3.75,Post-monsoon_2022
400109,25.33583,78.41167,1.4,Post-monsoon_2022
400108,25.36278,78.41,2.04,Post-monsoon_2022
W252738078275401,25.46056,78.465,3.49,Post-monsoon_2022
W252044078300001,25.34556,78.5,6.08,Post-monsoon_2022
400130,25.42333,78.40194,1.65,Post-monsoon_2022
400114,25.46142,78.43137,1.95,Post-monsoon_2022
400116,25.47194,78.42139,3.33,Post-monsoon_2022
400101,25.4936,78.45125,3.45,Post-monsoon_2022
400701,25.26081,79.18139,8.9,Post-monsoon_2022
400726,25.37199,79.2822,13.15,Post-monsoon_2022
400702,25.32806,79.22278,4.05,Post-monsoon_2022
W251149079063201,25.19694,79.10889,6.51,Post-monsoon_2022
400722,25.24722,79.1425,13.54,Post-monsoon_2022
400723,25.20222,79.15444,1.55,Post-monsoon_2022
W252348079094801,25.39667,79.16333,5.73,Post-monsoon_2022
W251530079090002,25.25833,79.15,3.67,Post-monsoon_2022
400123,25.42691,78.38719,1.15,Post-monsoon_2022
400107,25.33583,78.40167,2.45,Post-monsoon_2022
400106,25.21438,78.53791,10.29,Post-monsoon_2022
400122,25.50091,78.46979,1.95,Post-monsoon_2022
400141,25.20466,78.49704,11.2,Post-monsoon_2022
400120,25.20766,78.45233,7.35,Post-monsoon_2022
400142,25.19198,78.4336,4.12,Post-monsoon_2022
400103,25.17054,78.43797,4.39,Post-monsoon_2022
400115,25.33444,78.5225,3.6,Post-monsoon_2022
W252715078340001,25.45417,78.56667,3.63,Post-monsoon_2022
340233,25.88857,80.34096,24.6,Post-monsoon_2022
340228,25.89665,80.08107,29.83,Post-monsoon_2022
340521,25.83808,79.57949,23.45,Post-monsoon_2022
340518,25.83803,79.64614,29.35,Post-monsoon_2022
W255022079382701,25.83944,79.64083,1.3,Post-monsoon_2022
340514,25.7721,79.67627,9.05,Post-monsoon_2022
340513,25.77695,79.68024,10.82,Post-monsoon_2022
340601,25.80917,79.79417,16.6,Post-monsoon_2022
340510,25.75639,79.73028,10.94,Post-monsoon_2022
340507,25.80806,79.61944,22.4,Post-monsoon_2022
340430,25.67478,79.82146,23.75,Post-monsoon_2022
340442,25.64288,79.74203,17.83,Post-monsoon_2022
340409,25.84667,79.90917,7.0,Post-monsoon_2022
343443,25.86608,79.92298,21.98,Post-monsoon_2022
340411,25.75778,79.92833,1.3,Post-monsoon_2022
340441,25.76177,79.92367,11.92,Post-monsoon_2022
340413,25.77167,79.87667,1.0,Post-monsoon_2022
W254540079554801,25.76111,79.93,11.04,Post-monsoon_2022
340328,25.70803,80.05611,14.5,Post-monsoon_2022
340520,25.83829,79.69019,18.4,Post-monsoon_2022
340524,25.90388,79.71953,24.31,Post-monsoon_2022
340525,25.90093,79.66489,17.5,Post-monsoon_2022
340212,25.852,80.014,5.3,Post-monsoon_2022
340214,25.927,80.156,16.3,Post-monsoon_2022
340213,25.761,80.218,15.4,Post-monsoon_2022
340236,25.89015,80.05809,37.24,Post-monsoon_2022
340232,25.86177,80.27048,27.6,Post-monsoon_2022
340237,25.81271,79.99117,22.64,Post-monsoon_2022
340235,25.85067,80.05042,13.25,Post-monsoon_2022
340219,25.86417,80.05528,16.7,Post-monsoon_2022
340234,25.75962,80.29765,20.0,Post-monsoon_2022
340205,25.87194,80.23556,18.2,Post-monsoon_2022
340224,25.85083,80.17722,6.0,Post-monsoon_2022
340216,25.915,80.14722,13.3,Post-monsoon_2022
340527,25.88535,79.60473,17.05,Post-monsoon_2022
340526,25.91506,79.6173,28.86,Post-monsoon_2022
340519,25.87192,79.70104,31.6,Post-monsoon_2022
340522,25.87104,79.54262,29.37,Post-monsoon_2022
340523,25.83789,79.63586,31.13,Post-monsoon_2022
340517,25.85758,79.59957,29.28,Post-monsoon_2022
400704,25.37332,79.21175,1.8,Post-monsoon_2022
400732,25.35012,79.22304,4.85,Post-monsoon_2022
400710,25.34134,79.1994,3.3,Post-monsoon_2022
W251900079390001,25.31667,79.65,4.14,Post-monsoon_2022
510301,25.19528,79.52333,8.2,Post-monsoon_2022
W251613079344001,25.27028,79.57778,3.8,Post-monsoon_2022
510421,25.32744,79.7664,5.12,Post-monsoon_2022
510420,25.35222,79.74722,7.85,Post-monsoon_2022
510437,25.41155,79.6629,6.3,Post-monsoon_2022
510431,25.4755,79.59499,10.17,Post-monsoon_2022
510404,25.50056,79.69361,1.93,Post-monsoon_2022
510434,25.46843,79.67915,3.5,Post-monsoon_2022
510436,25.38619,79.6406,3.3,Post-monsoon_2022
510429,25.45283,79.6245,8.9,Post-monsoon_2022
510435,25.43872,79.5705,8.8,Post-monsoon_2022
510430,25.47053,79.62875,19.3,Post-monsoon_2022
510433,25.53143,79.67149,7.48,Post-monsoon_2022
510439,25.39416,79.71959,1.37,Post-monsoon_2022
510432,25.49777,79.66826,8.25,Post-monsoon_2022
510438,25.39711,79.68512,2.7,Post-monsoon_2022
510310,25.27778,79.59444,4.6,Post-monsoon_2022
510423,25.40957,79.7412,6.48,Post-monsoon_2022
510302,25.26944,79.56,8.97,Post-monsoon_2022
510311,25.18481,79.65938,3.45,Post-monsoon_2022
510312,25.142,79.493,8.25,Post-monsoon_2022
510320,25.24799,79.68249,7.2,Post-monsoon_2022
510322,25.34026,79.60855,11.2,Post-monsoon_2022
510330,25.12075,79.40973,7.23,Post-monsoon_2022
510319,25.25866,79.66416,35.9,Post-monsoon_2022
510325,25.13955,79.52893,7.2,Post-monsoon_2022
510318,25.26732,79.62447,26.5,Post-monsoon_2022
510328,25.32224,79.7068,9.2,Post-monsoon_2022
510305,25.17378,79.43549,11.44,Post-monsoon_2022
510327,25.29569,79.69582,5.5,Post-monsoon_2022
510326,25.14556,79.47527,7.6,Post-monsoon_2022
510324,25.30559,79.54381,5.85,Post-monsoon_2022
510321,25.33168,79.5717,8.7,Post-monsoon_2022
510323,25.31724,79.67907,2.65,Post-monsoon_2022
510329,25.15159,79.40523,9.9,Post-monsoon_2022
W251515079335401,25.25417,79.565,4.44,Post-monsoon_2022
510313,25.17246,79.46302,6.7,Post-monsoon_2022
510303,25.23778,79.62472,6.29,Post-monsoon_2022
510203,25.46528,80.01,0.33,Post-monsoon_2022
510422,25.39274,79.74753,0.55,Post-monsoon_2022
510412,25.525,79.875,8.65,Post-monsoon_2022
480618,25.05361,78.48806,6.0,Post-monsoon_2022
480626,25.04535,78.50911,4.0,Post-monsoon_2022
480612,25.06556,78.45306,3.65,Post-monsoon_2022
480609,24.99611,78.37389,2.8,Post-monsoon_2022
480603,24.98694,78.62722,6.15,Post-monsoon_2022
W250200078255402,25.03333,78.43167,1.32,Post-monsoon_2022
480616,24.97389,78.36167,1.85,Post-monsoon_2022
W250415078335101,25.07083,78.56417,6.47,Post-monsoon_2022
480624,24.92944,78.37694,3.85,Post-monsoon_2022
400719,25.20917,79.09667,7.15,Post-monsoon_2022
400707,25.19304,79.25911,3.85,Post-monsoon_2022
400705,25.32541,79.18593,3.74,Post-monsoon_2022
400706,25.36476,79.25758,8.35,Post-monsoon_2022
400709,25.271,79.20929,4.15,Post-monsoon_2022
400703,25.29412,79.21271,7.95,Post-monsoon_2022
400708,25.25859,79.25362,4.15,Post-monsoon_2022
480601,24.96972,78.38417,4.5,Post-monsoon_2022
510418,25.54167,79.91667,1.5,Post-monsoon_2022
480611,24.97376,78.33806,3.87,Post-monsoon_2022
480623,25.04667,78.44306,5.76,Post-monsoon_2022
W252400079450001,25.4,79.75,1.59,Post-monsoon_2022
480613,25.042,78.508,3.0,Post-monsoon_2022
480604,24.92944,78.37694,7.9,Post-monsoon_2022
480632,25.12981,78.49342,2.91,Post-monsoon_2022
480631,25.13272,78.48926,4.19,Post-monsoon_2022
480641,25.09685,78.39596,5.58,Post-monsoon_2022
480639,24.90651,78.48834,6.04,Post-monsoon_2022
480617,24.95,78.63694,4.0,Post-monsoon_2022
480614,25.09194,78.59194,4.87,Post-monsoon_2022
480637,25.11125,78.57826,5.76,Post-monsoon_2022
480634,25.18166,78.56607,14.55,Post-monsoon_2022
480635,25.14884,78.56618,11.05,Post-monsoon_2022
480638,24.92512,78.48457,3.85,Post-monsoon_2022
480633,25.15888,78.51844,5.23,Post-monsoon_2022
480606,25.11214,78.49236,3.79,Post-monsoon_2022
480642,25.1202,78.56495,6.4,Post-monsoon_2022
480640,24.89788,78.47971,4.68,Post-monsoon_2022
480625,25.009,78.393,13.76,Post-monsoon_2022
ATAL/0622/SAW-MAD/SAW-MAD/22,26.0853,76.3183,3.0,Post-monsoon_2022
W260515076214001,26.0878,76.3608,2.32,Post-monsoon_2022
SWMWL-176,26.0873,76.3817,7.8,Post-monsoon_2022
JPRWL_413,27.2756,75.7319,68.5,Post-monsoon_2022
ATAL/1121/JAI/GOV/77,27.3008,75.7163,87.0,Post-monsoon_2022
ATAL/1221/JAI/GOV/76,27.2052,75.6359,56.95,Post-monsoon_2022
ATAL/1121/JAI/GOV/74,27.3145,75.751,100.0,Post-monsoon_2022
ATAL/1121/JAI/GOV/75,27.2767,75.616,68.9,Post-monsoon_2022
JPRPZ1718065,27.3206,75.5564,60.1,Post-monsoon_2022
ATAL/1121/JAI/GOV/73,27.2284,75.7607,85.55,Post-monsoon_2022
JPRWL_414,27.1931,75.8011,64.3,Post-monsoon_2022
ATAL/1221/JAI/GOV/72,27.1594,75.7562,68.7,Post-monsoon_2022
ATAL/1221/JAI/GOV/71,27.2311,75.6436,82.9,Post-monsoon_2022
ATAL/1221/JAI/GOV/70,27.2125,75.8289,33.1,Post-monsoon_2022
ATAL/1221/JAI/GOV/69,27.2058,75.6937,57.6,Post-monsoon_2022
ATAL/1221/JAI/GOV/68,27.1621,75.83,67.3,Post-monsoon_2022
ATAL/1221/JAI/GOV/67,27.2944,75.5156,113.6,Post-monsoon_2022
JPRPZ9697062,27.2944,75.5156,113.6,Post-monsoon_2022
ATAL/1121/JAI/GOV/66,27.3476,75.6969,87.1,Post-monsoon_2022
JPRPZ1314068,27.1756,75.5317,47.2,Post-monsoon_2022
ATAL/1221/JAI/GOV/78,27.1923,75.8017,64.3,Post-monsoon_2022
ATAL/1121/JAI/GOV/79,27.2282,75.612,76.7,Post-monsoon_2022
ATAL/1121/JAI/GOV/81,27.3083,75.6597,69.5,Post-monsoon_2022
ATAL/0122/JAI/JAL/26,27.1117,75.6435,95.45,Post-monsoon_2022
JPRPZ1718072,27.1119,75.6603,68.3,Post-monsoon_2022
ATAL/0122/JAI/JAL/25,27.06,75.6782,49.5,Post-monsoon_2022
ATAL/0122/JAI/JAL/24,27.0533,75.5393,78.3,Post-monsoon_2022
ATAL/0122/JAI/JAL/23,27.139,75.6891,84.1,Post-monsoon_2022
ATAL/ 0222/JAI/JAL/22,27.1012,75.7664,61.85,Post-monsoon_2022
ATAL/0122/JAI/JAL/21,27.1534,75.6366,60.6,Post-monsoon_2022
ATAL/0122/JAI/JAL/20,27.0825,75.6976,44.8,Post-monsoon_2022
ATAL/1221/JAI/JAL/19,27.1002,75.5881,70.8,Post-monsoon_2022
ATAL/0122/JAI/JAL/18,27.1442,75.617,72.1,Post-monsoon_2022
JPRPZ1718068,27.1836,75.5653,55.9,Post-monsoon_2022
JPRPZ1314066,27.1839,75.5717,55.9,Post-monsoon_2022
ATAL/0122/JAI/GOV/84,27.1677,75.8326,71.8,Post-monsoon_2022
ATAL/1221/JAI/GOV/83,27.2157,75.7186,89.2,Post-monsoon_2022
JPRWL_167,27.2906,75.7742,71.1,Post-monsoon_2022
ATAL/1221/JAI/GOV/82,27.1591,75.6749,127.3,Post-monsoon_2022
ATAL/1121/JAI/GOV/80,27.3026,75.6745,85.8,Post-monsoon_2022
ATAL/1121/JAI/GOV/65,27.3097,75.7386,102.8,Post-monsoon_2022
ATAL/1221/JAI/GOV/64,27.2122,75.8427,80.1,Post-monsoon_2022
ATAL/1221/JAI/GOV/63,27.195,75.6295,63.7,Post-monsoon_2022
ATAL/0122/JAI/GOV/62,27.1847,75.8483,55.7,Post-monsoon_2022
JPRWL_403,27.2578,75.5089,71.8,Post-monsoon_2022
ATAL/0222/JAI/AME/17,27.2294,75.9043,55.4,Post-monsoon_2022
ATAL/0222/JAI/AME/16,27.1923,75.9873,39.2,Post-monsoon_2022
ATAL/0222/JAI/AME/15,27.2348,75.8815,47.6,Post-monsoon_2022
ATAL/0222/JAI/AME/14,27.0039,75.8941,32.8,Post-monsoon_2022
JPRWL_429,26.9925,75.8786,25.3,Post-monsoon_2022
JPRPZ1718006,27.1917,75.8892,36.5,Post-monsoon_2022
ATAL/0222/JAI/AME/13,27.2525,75.9514,49.1,Post-monsoon_2022
ATAL/0222/JAI/AME/12,27.1073,75.9576,47.6,Post-monsoon_2022
JPRPZ1314005,27.0356,75.89,13.3,Post-monsoon_2022
ATAL/0222/JAI/AME/11,27.0521,75.9304,27.3,Post-monsoon_2022
ATAL/0222/JAI/AME/10,27.2395,75.9984,60.1,Post-monsoon_2022
JPRPZ1213004,27.1614,75.9267,17.6,Post-monsoon_2022
ATAL/0222/JAI/AME/09,27.1788,75.8734,76.8,Post-monsoon_2022
ATAL/0222/JAI/AME/08,27.0836,75.834,70.55,Post-monsoon_2022
ATAL/0222/JAI/AME/07,27.0739,75.9376,39.6,Post-monsoon_2022
ATAL/0222/JAI/AME/06,27.2493,75.9311,95.5,Post-monsoon_2022
JPRWL_402,27.2344,75.5825,60.9,Post-monsoon_2022
ATAL/1221/JAI/JAL/27,27.1415,75.5826,69.1,Post-monsoon_2022
ATAL/1221/JAI/GOV/47,27.2583,75.7708,81.85,Post-monsoon_2022
ATAL/1221/JAI/GOV/49,27.2302,75.6818,72.8,Post-monsoon_2022
ATAL/1221/JAI/GOV/61,27.1356,75.7322,73.0,Post-monsoon_2022
ATAL/1221/JAI/GOV/60,27.1804,75.654,76.1,Post-monsoon_2022
JPRPZ1314067,27.2594,75.72,86.5,Post-monsoon_2022
JPRPZ1718064,27.2061,75.7558,111.0,Post-monsoon_2022
ATAL/1221/JAI/GOV/59,27.2355,75.5325,37.1,Post-monsoon_2022
ATAL/1221/JAI/GOV/58,27.1976,75.721,104.5,Post-monsoon_2022
ATAL/1221/JAI/GOV/57,27.2989,75.5604,58.5,Post-monsoon_2022
ATAL/1121/JAI/GOV/56,27.2476,75.6529,44.4,Post-monsoon_2022
JPRPZ1718069,27.1536,75.5617,59.4,Post-monsoon_2022
ATAL/1121/JAI/GOV/55,27.1754,75.8104,67.8,Post-monsoon_2022
ATAL/1221/JAI/GOV/54,27.175,75.5201,31.9,Post-monsoon_2022
ATAL/1121/JAI/GOV/53,27.2883,75.6253,59.6,Post-monsoon_2022
JPRWL_172,27.3033,75.6167,59.6,Post-monsoon_2022
ATAL/1121/JAI/GOV/52,27.269,75.6731,54.1,Post-monsoon_2022
ATAL/1221/JAI/GOV/51,27.3029,75.716,55.7,Post-monsoon_2022
ATAL/0122/JAI/GOV/50,27.1416,75.8112,77.6,Post-monsoon_2022
JPRPZ0001063,27.2684,75.5728,51.3,Post-monsoon_2022
ATAL/1221/JAI/GOV/48,27.1235,75.7477,73.5,Post-monsoon_2022
ATAL/0122/JAI/JAL/28,27.0521,75.7096,69.4,Post-monsoon_2022
ATAL/1221/JAI/JAL/29,27.1344,75.6386,103.3,Post-monsoon_2022
ATAL/0222/JAI/JAL/30,27.0247,75.6803,81.0,Post-monsoon_2022
JSMPZ072013,27.0308,71.4403,64.5,Post-monsoon_2022
JSMWL_32,27.0217,71.4078,58.82,Post-monsoon_2022
JSMPZ032013,26.9642,71.4206,75.3,Post-monsoon_2022
JSMPZ062013,26.97,71.135,64.25,Post-monsoon_2022
JSMWL_30,26.9737,71.14,59.55,Post-monsoon_2022
JSMWL_47,26.8743,70.7777,13.1,Post-monsoon_2022
JSMPZ131996,26.9153,70.8447,80.0,Post-monsoon_2022
W265400070503001,26.9,70.8417,73.43,Post-monsoon_2022
W265445070500601,26.9125,70.835,15.0,Post-monsoon_2022
JSMPZ112004,26.9208,70.905,33.6,Post-monsoon_2022
JSMPZ122013,26.9228,70.9694,85.22,Post-monsoon_2022
JSMWL_45,26.9017,70.9322,95.3,Post-monsoon_2022
W270440070483001,27.0778,70.8081,38.3,Post-monsoon_2022
JSMWL_86,27.0798,70.8186,42.5,Post-monsoon_2022
JSMPZ052013,26.7464,71.0861,131.2,Post-monsoon_2022
JSMWL_17,26.7078,70.9309,109.8,Post-monsoon_2022
W265900071140001,26.9831,71.2331,34.35,Post-monsoon_2022
W265800071213002,26.9667,71.3581,75.45,Post-monsoon_2022
JSMWL_16,26.9778,71.245,45.36,Post-monsoon_2022
W273457071092501,27.5825,71.1567,5.2,Post-monsoon_2022
W271630070583002,27.275,70.975,29.0,Post-monsoon_2022
JSMWL_76,27.3264,71.5439,13.29,Post-monsoon_2022
JSMWL_74,27.3832,70.8538,47.64,Post-monsoon_2022
JSMWL_69,27.411,71.0027,1.12,Post-monsoon_2022
JSMWL_73,27.4075,70.9076,50.28,Post-monsoon_2022
W273340071044801,27.5608,71.08,36.1,Post-monsoon_2022
W273231071085402,27.5417,71.1481,8.45,Post-monsoon_2022
W273530071040001,27.5917,71.0667,6.1,Post-monsoon_2022
W273231071085401,27.5417,71.1481,21.5,Post-monsoon_2022
JSMWL_72,27.54,71.1556,12.26,Post-monsoon_2022
W273237071175001,27.5433,71.2969,33.0,Post-monsoon_2022
JSMPZ012020,27.2081,71.0953,12.3,Post-monsoon_2022
JSMWL_85,27.1199,70.9022,37.12,Post-monsoon_2022
JSMWL_83,27.1143,70.9211,27.7,Post-monsoon_2022
JSMWL_46,27.0694,71.0225,8.45,Post-monsoon_2022
JSMWL_84,27.1869,70.9977,29.78,Post-monsoon_2022
W271113070595002,27.1867,70.9969,47.6,Post-monsoon_2022
JSMWL_78,27.2565,70.9614,48.0,Post-monsoon_2022
JPRPZ1718071,27.1156,75.8394,69.9,Post-monsoon_2022
JSMWL_14,26.9933,71.2957,36.1,Post-monsoon_2022
W270000071031501,27.0,71.0542,41.55,Post-monsoon_2022
ATAL/0122/JAI/JAL/42,27.0882,75.7321,47.9,Post-monsoon_2022
ATAL/0122/JAI/JAL/41,27.1188,75.5283,70.9,Post-monsoon_2022
JPRWL_378,27.0744,75.5742,75.1,Post-monsoon_2022
ATAL/0122/JAI/JAL/40,27.0803,75.5431,58.9,Post-monsoon_2022
ATAL/0122/JAI/JAL/39,27.0477,75.7241,67.6,Post-monsoon_2022
JPRWL_379,27.0924,75.7537,54.1,Post-monsoon_2022
JPRWL_376,27.0602,75.7698,56.2,Post-monsoon_2022
ATAL/0122/JAI/JAL/38,27.0596,75.569,68.2,Post-monsoon_2022
ATAL/0122/JAI/JAL/37,27.0175,75.5773,89.9,Post-monsoon_2022
ATAL/0122/JAI/JAL/36,27.0309,75.6161,51.7,Post-monsoon_2022
JPRPZ1718070,27.0867,75.7992,66.2,Post-monsoon_2022
ATAL/1221/JAI/JAL/35,27.0189,75.7055,68.0,Post-monsoon_2022
JPRPZ1718073,27.0694,75.6517,46.7,Post-monsoon_2022
ATAL/1221/JAI/JAL/34,27.1129,75.6281,67.1,Post-monsoon_2022
ATAL/1221/JAI/JAL/33,27.1171,75.5687,76.6,Post-monsoon_2022
ATAL/0122/JAI/JAL/32,27.0646,75.6899,49.7,Post-monsoon_2022
ATAL/0122/JAI/JAL/31,27.1061,75.6946,55.6,Post-monsoon_2022
ATAL/0122/JAI/JAL/43,27.0206,75.6387,58.1,Post-monsoon_2022
JSMWL_13,26.9442,71.2989,56.5,Post-monsoon_2022
ATAL/0122/JAI/JAL/44,27.0622,75.8028,55.1,Post-monsoon_2022
ATAL/0122/JAI/JAL/46,27.0257,75.7749,57.9,Post-monsoon_2022
JSMWL_42,26.9958,71.0758,43.27,Post-monsoon_2022
JSMWL_22,26.9078,71.3539,76.16,Post-monsoon_2022
W265415071213001,26.9042,71.3581,61.35,Post-monsoon_2022
JSMWL_178,26.8145,70.705,8.8,Post-monsoon_2022
JSMPZ102013,26.83,70.745,41.3,Post-monsoon_2022
JSMWL_174,26.8216,70.7125,11.2,Post-monsoon_2022
JSMWL_20,26.848,71.0152,98.65,Post-monsoon_2022
JSMWL_8,26.8206,71.0533,111.9,Post-monsoon_2022
JSMPZ082013,26.7514,71.1558,113.76,Post-monsoon_2022
JSMPZ042013,27.0306,71.2739,44.26,Post-monsoon_2022
JSMWL_18,26.9887,71.3155,52.3,Post-monsoon_2022
JSMPZ022013,26.7669,70.945,111.4,Post-monsoon_2022
JSMWL_15,26.9375,71.1547,63.6,Post-monsoon_2022
JSMPZ112013,26.8917,71.0714,62.9,Post-monsoon_2022
W270200070540002,27.0331,70.9,19.7,Post-monsoon_2022
JSMPZ_9,26.8656,71.1769,79.1,Post-monsoon_2022
W265630070543501,26.9417,70.9094,33.48,Post-monsoon_2022
ATAL/0122/JAI/JAL/45,27.135,75.6639,100.1,Post-monsoon_2022
JSMPZ012013,27.2644,71.7064,55.9,Post-monsoon_2022
ATAL/0222/JAI/AME/05,27.2059,75.9135,11.9,Post-monsoon_2022
ATAL/0222/JAI/AME/04,27.2211,75.9462,138.0,Post-monsoon_2022
DAUPZ2122061,26.7667,76.4291,49.9,Post-monsoon_2022
DAUPZ2122060,26.877,76.4806,24.2,Post-monsoon_2022
DAUPZ2122059,26.7645,76.4203,48.7,Post-monsoon_2022
W264331076270701,26.7252,76.4519,29.15,Post-monsoon_2022
DAUPZ2122058,26.7498,76.3678,33.5,Post-monsoon_2022
DAUPZ2122057,26.7417,76.3938,40.1,Post-monsoon_2022
DAUPZ2122056,26.7349,76.3982,39.2,Post-monsoon_2022
DAUPZ2122062,26.7352,76.4127,38.9,Post-monsoon_2022
DAUPZ1314005,26.8205,76.3762,15.5,Post-monsoon_2022
DAUPZ2122055,26.7224,76.2194,47.2,Post-monsoon_2022
DAUPZ1819005,26.7156,76.2439,46.2,Post-monsoon_2022
DAUPZ2122054,26.8511,76.3004,21.8,Post-monsoon_2022
DAUPZ1819006,26.7746,76.2102,45.4,Post-monsoon_2022
DAUPZ2122053,26.7348,76.2483,53.8,Post-monsoon_2022
DAUPZ2122052,26.7423,76.1932,43.0,Post-monsoon_2022
DSAWL_51,26.8928,76.281,39.9,Post-monsoon_2022
DAUPZ1718005,26.8566,76.2783,33.9,Post-monsoon_2022
DAUPZ2122063,26.7739,76.4928,21.5,Post-monsoon_2022
DAUPZ2122064,26.782,76.3725,36.8,Post-monsoon_2022
DAUPZ1314006,26.74,76.3171,45.0,Post-monsoon_2022
DAUPZ2122076,26.9037,76.5583,41.2,Post-monsoon_2022
DAUPZ1011003,26.8522,76.5028,21.5,Post-monsoon_2022
DSAWL_N18,26.9214,76.5758,46.0,Post-monsoon_2022
DAUPZ2122075,26.925,76.6043,61.0,Post-monsoon_2022
DAUPZ2122074,26.907,76.5711,42.5,Post-monsoon_2022
DAUPZ2122073,26.9761,76.6056,52.9,Post-monsoon_2022
DAUPZ2122072,26.8595,76.5441,44.8,Post-monsoon_2022
DAUPZ2122071,26.8867,76.5985,53.9,Post-monsoon_2022
DAUPZ2122070,26.7515,76.415,52.6,Post-monsoon_2022
DAUPZ2122069,26.8004,76.3565,28.2,Post-monsoon_2022
DAUPZ1617009,26.8188,76.4282,18.1,Post-monsoon_2022
DAUPZ1516006,26.8595,76.4787,29.3,Post-monsoon_2022
DAUPZ2122068,26.7661,76.3301,24.5,Post-monsoon_2022
DSAWL N27,26.7906,76.4219,16.3,Post-monsoon_2022
DAUPZ2122067,26.7543,76.3362,33.2,Post-monsoon_2022
DAUPZ2122066,26.7799,76.3414,28.3,Post-monsoon_2022
DAUPZ2122065,26.7462,76.3056,45.1,Post-monsoon_2022
DAUPZ2122050,26.7669,76.2716,11.5,Post-monsoon_2022
DAUPZ1718004,26.8175,76.2582,15.8,Post-monsoon_2022
DAUPZ2122049,26.8056,76.2875,21.6,Post-monsoon_2022
W265739076172401,26.9608,76.29,25.54,Post-monsoon_2022
DAUPZ1617006,26.9014,76.2464,16.1,Post-monsoon_2022
DAUPZ1819002,26.979,76.4161,18.4,Post-monsoon_2022
DAUPZ2122044,26.9812,76.3871,26.1,Post-monsoon_2022
DSAWL_N4,26.9019,76.4935,19.5,Post-monsoon_2022
